frame,row_id,type,landmark_index,x,y,z
21,21-face-129,face,129,0.4386392831802368,0.47968050837516785,-0.0059479218907654285
21,21-face-130,face,130,0.3930211067199707,0.4430173933506012,0.03842538595199585
21,21-face-131,face,131,0.44402313232421875,0.4706447720527649,-0.03087509796023369
21,21-face-132,face,132,0.3738310933113098,0.5043975114822388,0.1148819550871849
21,21-face-133,face,133,0.443089097738266,0.4381880462169647,0.021694818511605263
21,21-face-134,face,134,0.4513396918773651,0.4651716351509094,-0.041224732995033264
21,21-face-135,face,135,0.4015580415725708,0.5402029156684875,0.03724293410778046
21,21-face-136,face,136,0.404166042804718,0.549984335899353,0.05381504073739052
21,21-face-137,face,137,0.3656173646450043,0.4843389093875885,0.08772256970405579
21,21-face-138,face,138,0.38998305797576904,0.5302790403366089,0.05381939560174942
21,21-face-139,face,139,0.3653155267238617,0.4370323121547699,0.08314960449934006
21,21-face-140,face,140,0.4445900321006775,0.5645586252212524,-0.002928155707195401
21,21-face-141,face,141,0.4692646861076355,0.4839395582675934,-0.03771425783634186
21,21-face-142,face,142,0.43466097116470337,0.4699927866458893,-0.002570456126704812
21,21-face-143,face,143,0.37005460262298584,0.4521535038948059,0.06347988545894623
21,21-face-144,face,144,0.410590261220932,0.4433355927467346,0.024226054549217224
21,21-face-145,face,145,0.4187898635864258,0.44294941425323486,0.020587528124451637
21,21-face-146,face,146,0.44953155517578125,0.5213356614112854,-0.010102629661560059
21,21-face-147,face,147,0.3774324357509613,0.49575743079185486,0.04858829453587532
21,21-face-148,face,148,0.4665500521659851,0.5773016810417175,-0.003563537960872054
21,21-face-149,face,149,0.4320600926876068,0.5668296813964844,0.021824734285473824
21,21-face-150,face,150,0.4184550344944,0.5597963929176331,0.03577151149511337
21,21-face-151,face,151,0.46390071511268616,0.39049649238586426,0.0025253775529563427
21,21-face-152,face,152,0.49251091480255127,0.5774857997894287,-0.009313393384218216
21,21-face-153,face,153,0.42703795433044434,0.44190454483032227,0.01912592723965645
21,21-face-154,face,154,0.43495801091194153,0.4403156042098999,0.01982477679848671
21,21-face-155,face,155,0.44029831886291504,0.43917134404182434,0.02174549549818039
21,21-face-156,face,156,0.37089216709136963,0.4381973147392273,0.05594615638256073
21,21-face-157,face,157,0.433107852935791,0.4345940351486206,0.01953611895442009
21,21-face-158,face,158,0.4241573214530945,0.43377938866615295,0.018831903114914894
21,21-face-159,face,159,0.41572844982147217,0.4343082904815674,0.020481813699007034
21,21-face-160,face,160,0.4075893759727478,0.43635451793670654,0.0239005945622921
21,21-face-161,face,161,0.4026382565498352,0.4387357532978058,0.02761729434132576
21,21-face-162,face,162,0.36220985651016235,0.43551912903785706,0.11377224326133728
21,21-face-163,face,163,0.4052391052246094,0.44326046109199524,0.028445422649383545
21,21-face-164,face,164,0.47563180327415466,0.4921051561832428,-0.0315830260515213
21,21-face-165,face,165,0.4430061876773834,0.49942877888679504,-0.018318993970751762
21,21-face-166,face,166,0.4475876986980438,0.48119279742240906,-0.026671523228287697
21,21-face-167,face,167,0.4609573483467102,0.4940055012702942,-0.029024383053183556
21,21-face-168,face,168,0.46858489513397217,0.4265300929546356,-0.009245705790817738
21,21-face-169,face,169,0.4147786498069763,0.5497027039527893,0.023556523025035858
21,21-face-170,face,170,0.42879945039749146,0.5571407079696655,0.010736820288002491
21,21-face-171,face,171,0.4648605287075043,0.5692704916000366,-0.015631670132279396
21,21-face-172,face,172,0.3937973380088806,0.5388445854187012,0.07680169492959976
21,21-face-173,face,173,0.4398360550403595,0.4365684986114502,0.02091732621192932
21,21-face-174,face,174,0.4534982442855835,0.45116549730300903,-0.019089164212346077
21,21-face-175,face,175,0.49009403586387634,0.5697810649871826,-0.020944958552718163
21,21-face-176,face,176,0.44739648699760437,0.5730984210968018,0.007395413238555193
21,21-face-177,face,177,0.3709099590778351,0.5009475350379944,0.08140109479427338
21,21-face-178,face,178,0.4644235670566559,0.5177481174468994,-0.019890697672963142
21,21-face-179,face,179,0.4627459645271301,0.5207512378692627,-0.021405067294836044
21,21-face-180,face,180,0.4612051248550415,0.5247130393981934,-0.023931661620736122
21,21-face-181,face,181,0.4602504074573517,0.5293554067611694,-0.023323526605963707
21,21-face-182,face,182,0.45663607120513916,0.5382753014564514,-0.016941426321864128
21,21-face-183,face,183,0.45263904333114624,0.5155997276306152,-0.011362867429852486
21,21-face-184,face,184,0.45011723041534424,0.5150830745697021,-0.010842456482350826
21,21-face-185,face,185,0.4479433596134186,0.5143187046051025,-0.01014737505465746
21,21-face-186,face,186,0.43135836720466614,0.5136525630950928,-0.0056884861551225185
21,21-face-187,face,187,0.39098572731018066,0.4976646304130554,0.0249490849673748
21,21-face-188,face,188,0.4536958336830139,0.44387948513031006,-0.00789683498442173
21,21-face-189,face,189,0.4483015239238739,0.4308238923549652,0.013607241213321686
21,21-face-190,face,190,0.4429851472377777,0.43295735120773315,0.01880616322159767
21,21-face-191,face,191,0.45499125123023987,0.5158907771110535,-0.010644468478858471
21,21-face-192,face,192,0.39262261986732483,0.5175908803939819,0.03632509335875511
21,21-face-193,face,193,0.4559934139251709,0.42868658900260925,-0.0008065727888606489
21,21-face-194,face,194,0.4516982138156891,0.5455083847045898,-0.011889551766216755
21,21-face-195,face,195,0.4693370461463928,0.4512597322463989,-0.040984127670526505
21,21-face-196,face,196,0.45962679386138916,0.44630834460258484,-0.025976281613111496
21,21-face-197,face,197,0.46919000148773193,0.4436522126197815,-0.02940596081316471
21,21-face-198,face,198,0.44746139645576477,0.4638539254665375,-0.02063414640724659
21,21-face-199,face,199,0.48782071471214294,0.5595924854278564,-0.024505799636244774
21,21-face-200,face,200,0.48611944913864136,0.54924476146698,-0.022543856874108315
21,21-face-201,face,201,0.46872594952583313,0.5490556955337524,-0.01889677904546261
21,21-face-202,face,202,0.42626726627349854,0.5327519178390503,0.0025302148424088955
21,21-face-203,face,203,0.43155616521835327,0.48684602975845337,-0.0038307716604322195
21,21-face-204,face,204,0.4376048743724823,0.5401073694229126,-0.0048735253512859344
21,21-face-205,face,205,0.4101354479789734,0.48804616928100586,0.003372553735971451
21,21-face-206,face,206,0.42452943325042725,0.4958696961402893,-0.0033846483565866947
21,21-face-207,face,207,0.4046163260936737,0.5019855499267578,0.010094000957906246
21,21-face-208,face,208,0.4658796489238739,0.5590710639953613,-0.019161587581038475
21,21-face-209,face,209,0.44249075651168823,0.46905502676963806,-0.01345144584774971
21,21-face-210,face,210,0.4172939658164978,0.5398070216178894,0.012671365402638912
21,21-face-211,face,211,0.43150919675827026,0.5476680994033813,0.0032382754143327475
21,21-face-212,face,212,0.4176136553287506,0.5235800743103027,0.007254098542034626
21,21-face-213,face,213,0.38226595520973206,0.508975625038147,0.04858020320534706
21,21-face-214,face,214,0.40465158224105835,0.5256912708282471,0.019015012308955193
21,21-face-215,face,215,0.3784868121147156,0.5164129734039307,0.07221879810094833
21,21-face-216,face,216,0.4199105203151703,0.5078368186950684,0.0007984469993971288
21,21-face-217,face,217,0.44817352294921875,0.4570581316947937,-0.012106659822165966
21,21-face-218,face,218,0.4482004642486572,0.4783564805984497,-0.03866663575172424
21,21-face-219,face,219,0.4428834915161133,0.4811348021030426,-0.02760148048400879
21,21-face-220,face,220,0.45121052861213684,0.47282010316848755,-0.04613666608929634
21,21-face-221,face,221,0.4384620487689972,0.4243912994861603,0.012624967843294144
21,21-face-222,face,222,0.42075130343437195,0.42119109630584717,0.01305146049708128
21,21-face-223,face,223,0.40633624792099,0.422027587890625,0.015405381098389626
21,21-face-224,face,224,0.39502108097076416,0.4254840314388275,0.02106698602437973
21,21-face-225,face,225,0.3879646062850952,0.43078282475471497,0.028412703424692154
21,21-face-226,face,226,0.38624370098114014,0.44584912061691284,0.043117914348840714
21,21-face-227,face,227,0.36254167556762695,0.46841153502464294,0.08987106382846832
21,21-face-228,face,228,0.3950035274028778,0.45447906851768494,0.03162495046854019
21,21-face-229,face,229,0.4051467478275299,0.4548695981502533,0.02348339930176735
21,21-face-230,face,230,0.41841453313827515,0.45318132638931274,0.017491647973656654
21,21-face-231,face,231,0.4309951364994049,0.4501626193523407,0.01425776444375515
21,21-face-232,face,232,0.4407823085784912,0.44662269949913025,0.013236847706139088
21,21-face-233,face,233,0.4471714496612549,0.44325968623161316,0.012289532460272312
21,21-face-234,face,234,0.36647072434425354,0.46978333592414856,0.12964315712451935
21,21-face-235,face,235,0.4441733956336975,0.48333457112312317,-0.022903116419911385
21,21-face-236,face,236,0.45327073335647583,0.45783308148384094,-0.028660977259278297
21,21-face-237,face,237,0.454973429441452,0.4779593050479889,-0.048244137316942215
21,21-face-238,face,238,0.4619782865047455,0.48146510124206543,-0.04574018344283104
21,21-face-239,face,239,0.4559299647808075,0.4793410301208496,-0.04332046955823898
21,21-face-240,face,240,0.447969913482666,0.4855070412158966,-0.02052801288664341
21,21-face-241,face,241,0.4638270437717438,0.4819226562976837,-0.04884565621614456
21,21-face-242,face,242,0.4657217264175415,0.48378655314445496,-0.03724385425448418
21,21-face-243,face,243,0.44648611545562744,0.43777239322662354,0.01926257833838463
21,21-face-244,face,244,0.45151394605636597,0.4383634328842163,0.011538355611264706
21,21-face-245,face,245,0.4542609453201294,0.4385261535644531,0.0032550664618611336
21,21-face-246,face,246,0.39984551072120667,0.4405423402786255,0.03135266155004501
21,21-face-247,face,247,0.391457200050354,0.4377092719078064,0.032652825117111206
21,21-face-248,face,248,0.47940292954444885,0.4515019953250885,-0.03901412710547447
21,21-face-249,face,249,0.5514894723892212,0.4275249242782593,0.012031564489006996
21,21-face-250,face,250,0.48508763313293457,0.48083096742630005,-0.03897421807050705
21,21-face-251,face,251,0.5950411558151245,0.39704430103302,0.06479199975728989
21,21-face-252,face,252,0.520035445690155,0.43667107820510864,0.0035771524999290705
21,21-face-253,face,253,0.5315818190574646,0.4364859461784363,0.002988276770338416
21,21-face-254,face,254,0.542658805847168,0.43521252274513245,0.0047318474389612675
21,21-face-255,face,255,0.5568511486053467,0.4298820495605469,0.01216505840420723
21,21-face-256,face,256,0.5100600719451904,0.43532752990722656,0.006525259930640459
21,21-face-257,face,257,0.5345796346664429,0.41230469942092896,0.0010976761113852262
21,21-face-258,face,258,0.5216480493545532,0.41426947712898254,0.003248883644118905
21,21-face-259,face,259,0.5468604564666748,0.4127049446105957,0.002903104992583394
21,21-face-260,face,260,0.5549799799919128,0.4154191017150879,0.006068044807761908
21,21-face-261,face,261,0.5673598647117615,0.4341033697128296,0.01546295452862978
21,21-face-262,face,262,0.5319358110427856,0.5481069087982178,-0.016996538266539574
21,21-face-263,face,263,0.5554078221321106,0.4250940978527069,0.015195973217487335
21,21-face-264,face,264,0.6054781079292297,0.42871394753456116,0.05872334912419319
21,21-face-265,face,265,0.5799815654754639,0.4277632534503937,0.02583012916147709
21,21-face-266,face,266,0.5317294001579285,0.46742528676986694,-0.013354381546378136
21,21-face-267,face,267,0.48982688784599304,0.4997135400772095,-0.0369359515607357
21,21-face-268,face,268,0.4891359806060791,0.5086321830749512,-0.03313196077942848
21,21-face-269,face,269,0.5021277666091919,0.502808690071106,-0.03345898166298866
21,21-face-270,face,270,0.5095832943916321,0.506465494632721,-0.02819325216114521
21,21-face-271,face,271,0.49829331040382385,0.5090368390083313,-0.031014852225780487
21,21-face-272,face,272,0.5050645470619202,0.5102489590644836,-0.025869624689221382
21,21-face-273,face,273,0.5339751839637756,0.5217902660369873,-0.01691829413175583
21,21-face-274,face,274,0.48117437958717346,0.4764534831047058,-0.056376583874225616
21,21-face-275,face,275,0.48136138916015625,0.4688034653663635,-0.05846434831619263
21,21-face-276,face,276,0.5717328190803528,0.40662553906440735,0.009760473854839802
21,21-face-277,face,277,0.5074760317802429,0.4495934545993805,-0.0085238516330719
21,21-face-278,face,278,0.51047283411026,0.47262343764305115,-0.03352540731430054
21,21-face-279,face,279,0.5111589431762695,0.46859312057495117,-0.029865067452192307
21,21-face-280,face,280,0.5653319954872131,0.4645014703273773,-0.004647125024348497
21,21-face-281,face,281,0.48020312190055847,0.4594283699989319,-0.05071679875254631
21,21-face-282,face,282,0.5435181856155396,0.39977967739105225,-0.0029487900901585817
21,21-face-283,face,283,0.5600005984306335,0.40130937099456787,0.0027725528925657272
21,21-face-284,face,284,0.5803114175796509,0.38439688086509705,0.04868149757385254
21,21-face-285,face,285,0.4924546778202057,0.41230183839797974,-0.006899494677782059
21,21-face-286,face,286,0.5105732679367065,0.41868340969085693,0.007150248158723116
21,21-face-287,face,287,0.5407171845436096,0.5139672160148621,-0.013896816410124302
21,21-face-288,face,288,0.6110880374908447,0.5033333897590637,0.07070621103048325
21,21-face-289,face,289,0.5025551319122314,0.4777575433254242,-0.02935815043747425
21,21-face-290,face,290,0.4936225414276123,0.4810848832130432,-0.029789907857775688
21,21-face-291,face,291,0.5173504948616028,0.5134108662605286,-0.015054651536047459
21,21-face-292,face,292,0.5148771405220032,0.5133532881736755,-0.017483476549386978
21,21-face-293,face,293,0.5660853981971741,0.395580917596817,0.008550002239644527
21,21-face-294,face,294,0.5117416977882385,0.4763795733451843,-0.02845844253897667
21,21-face-295,face,295,0.5215423107147217,0.4029501974582672,-0.006234724540263414
21,21-face-296,face,296,0.5229308009147644,0.39622899889945984,-0.006935542449355125
21,21-face-297,face,297,0.5294353365898132,0.3712778389453888,0.01766953431069851
21,21-face-298,face,298,0.5714443325996399,0.3907026946544647,0.025735264644026756
21,21-face-299,face,299,0.5236231088638306,0.3839120864868164,0.0050819204188883305
21,21-face-300,face,300,0.5783988833427429,0.40280595421791077,0.01906808838248253
21,21-face-301,face,301,0.5855852961540222,0.4009752869606018,0.04033424332737923
21,21-face-302,face,302,0.48977038264274597,0.5044023394584656,-0.036418575793504715
21,21-face-303,face,303,0.5002726912498474,0.5061187148094177,-0.03291240707039833
21,21-face-304,face,304,0.507409930229187,0.5083889365196228,-0.028035033494234085
21,21-face-305,face,305,0.5001089572906494,0.4795633554458618,-0.026844756677746773
21,21-face-306,face,306,0.5160870552062988,0.5134037137031555,-0.01630270853638649
21,21-face-307,face,307,0.51262366771698,0.5158306956291199,-0.022104419767856598
21,21-face-308,face,308,0.513675332069397,0.5133258104324341,-0.017625831067562103
21,21-face-309,face,309,0.49564144015312195,0.4753182828426361,-0.04276158660650253
21,21-face-310,face,310,0.5030535459518433,0.5115082263946533,-0.02386145107448101
21,21-face-311,face,311,0.4965042173862457,0.5109918117523193,-0.026611879467964172
21,21-face-312,face,312,0.48836439847946167,0.5112423896789551,-0.02845500223338604
21,21-face-313,face,313,0.5000569820404053,0.5389209389686584,-0.023323308676481247
21,21-face-314,face,314,0.4932732880115509,0.5304731130599976,-0.03165832534432411
21,21-face-315,face,315,0.49214792251586914,0.5253257155418396,-0.03232896327972412
21,21-face-316,face,316,0.4909021854400635,0.5203800797462463,-0.029230762273073196
21,21-face-317,face,317,0.48973241448402405,0.5167176127433777,-0.027678750455379486
21,21-face-318,face,318,0.5038638710975647,0.5146974325180054,-0.023309621959924698
21,21-face-319,face,319,0.5058881044387817,0.5163450837135315,-0.025045810267329216
21,21-face-320,face,320,0.5082471966743469,0.5185611248016357,-0.02744843252003193
21,21-face-321,face,321,0.5103410482406616,0.5211436748504639,-0.026579566299915314
21,21-face-322,face,322,0.5254735946655273,0.4984113574028015,-0.024410950019955635
21,21-face-323,face,323,0.6164968609809875,0.46318838000297546,0.09373027086257935
21,21-face-324,face,324,0.508452296257019,0.5141204595565796,-0.020250732079148293
21,21-face-325,face,325,0.5104546546936035,0.5148791074752808,-0.021598009392619133
21,21-face-326,face,326,0.4902903139591217,0.4846452474594116,-0.031244706362485886
21,21-face-327,face,327,0.5089041590690613,0.48175910115242004,-0.021271681413054466
21,21-face-328,face,328,0.4919392466545105,0.48295143246650696,-0.03058074787259102
21,21-face-329,face,329,0.5196692943572998,0.4533316493034363,-0.007472870405763388
21,21-face-330,face,330,0.5380896329879761,0.45722588896751404,-0.00740398745983839
21,21-face-331,face,331,0.5138260126113892,0.4722442328929901,-0.02480928599834442
21,21-face-332,face,332,0.5596880912780762,0.3752788305282593,0.03147478774189949
21,21-face-333,face,333,0.5519280433654785,0.3845166862010956,0.014294851571321487
21,21-face-334,face,334,0.5471621751785278,0.393063485622406,0.00015553145203739405
21,21-face-335,face,335,0.5260082483291626,0.5277698636054993,-0.021197451278567314
21,21-face-336,face,336,0.49527421593666077,0.4014526307582855,-0.008964951150119305
21,21-face-337,face,337,0.49524590373039246,0.3868080973625183,0.0012069296790286899
21,21-face-338,face,338,0.49818551540374756,0.3713984191417694,0.011396420188248158
21,21-face-339,face,339,0.5517423748970032,0.43317148089408875,0.008302072063088417
21,21-face-340,face,340,0.580520749092102,0.4388093948364258,0.0188513845205307
21,21-face-341,face,341,0.503429651260376,0.4337390065193176,0.00905488058924675
21,21-face-342,face,342,0.5671642422676086,0.41813039779663086,0.01355278305709362
21,21-face-343,face,343,0.49852097034454346,0.4451691210269928,-0.01050923578441143
21,21-face-344,face,344,0.5021427869796753,0.47009509801864624,-0.042329758405685425
21,21-face-345,face,345,0.5951040387153625,0.44357162714004517,0.027150459587574005
21,21-face-346,face,346,0.572982668876648,0.4446025490760803,0.008821840398013592
21,21-face-347,face,347,0.558314323425293,0.4483399987220764,0.00031895714346319437
21,21-face-348,face,348,0.5358315706253052,0.44873616099357605,-0.0015202229842543602
21,21-face-349,face,349,0.5189777612686157,0.4467073976993561,-0.0013170086313039064
21,21-face-350,face,350,0.5061179995536804,0.4439235031604767,-0.0016959141939878464
21,21-face-351,face,351,0.4803929328918457,0.4364973306655884,-0.016541196033358574
21,21-face-352,face,352,0.5951393246650696,0.4600624442100525,0.020669681951403618
21,21-face-353,face,353,0.5764873623847961,0.41648441553115845,0.017909742891788483
21,21-face-354,face,354,0.47880494594573975,0.48096954822540283,-0.05191521346569061
21,21-face-355,face,355,0.5071548819541931,0.45713749527931213,-0.01444573886692524
21,21-face-356,face,356,0.6115992069244385,0.4288322925567627,0.09442117065191269
21,21-face-357,face,357,0.49642276763916016,0.44034555554389954,-0.0011287201195955276
21,21-face-358,face,358,0.5154536962509155,0.4729067385196686,-0.014593889005482197
21,21-face-359,face,359,0.5607329607009888,0.4247724115848541,0.01640300080180168
21,21-face-360,face,360,0.5026055574417114,0.46519744396209717,-0.03760801628232002
21,21-face-361,face,361,0.6163161396980286,0.48224937915802,0.08502236008644104
21,21-face-362,face,362,0.5031647682189941,0.43109720945358276,0.012326894327998161
21,21-face-363,face,363,0.4913092851638794,0.46141138672828674,-0.046081796288490295
21,21-face-364,face,364,0.5851035118103027,0.5253607034683228,0.01602189987897873
21,21-face-365,face,365,0.5905282497406006,0.5351084470748901,0.03289242833852768
21,21-face-366,face,366,0.611193060874939,0.4613262414932251,0.05596687272191048
21,21-face-367,face,367,0.5970345139503479,0.5126014351844788,0.028579652309417725
21,21-face-368,face,368,0.5956925749778748,0.4137358069419861,0.05277080088853836
21,21-face-369,face,369,0.5387744903564453,0.5577143430709839,-0.012986864894628525
21,21-face-370,face,370,0.4785807132720947,0.48306477069854736,-0.03859952464699745
21,21-face-371,face,371,0.5179377198219299,0.46234455704689026,-0.012728863395750523
21,21-face-372,face,372,0.5904226899147034,0.42886778712272644,0.034882284700870514
21,21-face-373,face,373,0.5408312082290649,0.43091708421707153,0.006674842443317175
21,21-face-374,face,374,0.5312256813049316,0.4322442412376404,0.005049422848969698
21,21-face-375,face,375,0.5146437883377075,0.5169786810874939,-0.021057067438960075
21,21-face-376,face,376,0.5959247350692749,0.4760206639766693,0.02075570449233055
21,21-face-377,face,377,0.5198644399642944,0.5734658241271973,-0.009038458578288555
21,21-face-378,face,378,0.5587400794029236,0.5573488473892212,0.008161267265677452
21,21-face-379,face,379,0.5745798945426941,0.5479097366333008,0.018771467730402946
21,21-face-380,face,380,0.5216084122657776,0.4324224889278412,0.005896434653550386
21,21-face-381,face,381,0.5124105215072632,0.4318714737892151,0.008546248078346252
21,21-face-382,face,382,0.506360650062561,0.4315771460533142,0.01164038572460413
21,21-face-383,face,383,0.5847954750061035,0.4145115613937378,0.02814902365207672
21,21-face-384,face,384,0.5132755637168884,0.42521435022354126,0.00796704925596714
21,21-face-385,face,385,0.5230892300605774,0.4225028157234192,0.005346659105271101
21,21-face-386,face,386,0.5327897667884827,0.42140793800354004,0.004723010119050741
21,21-face-387,face,387,0.5425262451171875,0.4217482805252075,0.005897861439734697
21,21-face-388,face,388,0.5487303733825684,0.4230067729949951,0.008337213657796383
21,21-face-389,face,389,0.6048558950424194,0.4110434949398041,0.08226609230041504
21,21-face-390,face,390,0.5471081137657166,0.42923399806022644,0.009364764206111431
21,21-face-391,face,391,0.514710009098053,0.49356475472450256,-0.026947610080242157
21,21-face-392,face,392,0.5021721720695496,0.47626468539237976,-0.03246993198990822
21,21-face-393,face,393,0.4919922947883606,0.4914664924144745,-0.03261561319231987
21,21-face-394,face,394,0.5714370608329773,0.5375764966011047,0.006449649576097727
21,21-face-395,face,395,0.556361198425293,0.5476931929588318,-0.0028292450588196516
21,21-face-396,face,396,0.516654908657074,0.5655635595321655,-0.02109474688768387
21,21-face-397,face,397,0.6017807126045227,0.5211549997329712,0.051669638603925705
21,21-face-398,face,398,0.5063205361366272,0.4287233352661133,0.010599181056022644
21,21-face-399,face,399,0.4894033670425415,0.4476100206375122,-0.02372876927256584
21,21-face-400,face,400,0.540937066078186,0.5662037134170532,-0.002720975549891591
21,21-face-401,face,401,0.6109340190887451,0.47901207208633423,0.05103861540555954
21,21-face-402,face,402,0.49761393666267395,0.5155083537101746,-0.025920553132891655
21,21-face-403,face,403,0.4995284378528595,0.5182691812515259,-0.027701888233423233
21,21-face-404,face,404,0.501502275466919,0.5219575762748718,-0.03054329752922058
21,21-face-405,face,405,0.5032381415367126,0.5263631343841553,-0.03012775629758835
21,21-face-406,face,406,0.5149344801902771,0.5339058041572571,-0.024266043677926064
21,21-face-407,face,407,0.5105125308036804,0.5116862058639526,-0.021546268835663795
21,21-face-408,face,408,0.5126252770423889,0.5108662843704224,-0.021929284557700157
21,21-face-409,face,409,0.5145466923713684,0.5098763108253479,-0.021947788074612617
21,21-face-410,face,410,0.5342071056365967,0.5055397748947144,-0.0195155031979084
21,21-face-411,face,411,0.5778403878211975,0.4810933768749237,0.0017406976548954844
21,21-face-412,face,412,0.4892703890800476,0.4402683675289154,-0.012705287896096706
21,21-face-413,face,413,0.4939425587654114,0.4253130555152893,0.00742652453482151
21,21-face-414,face,414,0.5011323690414429,0.42594799399375916,0.010053539648652077
21,21-face-415,face,415,0.5084436535835266,0.5123345851898193,-0.020415127277374268
21,21-face-416,face,416,0.5855717658996582,0.5009322762489319,0.012869316153228283
21,21-face-417,face,417,0.4831792116165161,0.42556002736091614,-0.004363585729151964
21,21-face-418,face,418,0.5236476063728333,0.5402385592460632,-0.01990516111254692
21,21-face-419,face,419,0.4800902009010315,0.44424349069595337,-0.028455054387450218
21,21-face-420,face,420,0.49918806552886963,0.45899084210395813,-0.026811113581061363
21,21-face-421,face,421,0.5050550699234009,0.5464730262756348,-0.022737709805369377
21,21-face-422,face,422,0.548640251159668,0.5231369733810425,-0.011480428278446198
21,21-face-423,face,423,0.5255367755889893,0.47864657640457153,-0.014617245644330978
21,21-face-424,face,424,0.538160502910614,0.5324561595916748,-0.015967465937137604
21,21-face-425,face,425,0.5499622225761414,0.47567155957221985,-0.013052640482783318
21,21-face-426,face,426,0.536139965057373,0.486346960067749,-0.016667287796735764
21,21-face-427,face,427,0.5620773434638977,0.48841968178749084,-0.008698332123458385
21,21-face-428,face,428,0.5112189650535583,0.5558228492736816,-0.024224743247032166
21,21-face-429,face,429,0.5075502395629883,0.46299147605895996,-0.021201802417635918
21,21-face-430,face,430,0.5627034306526184,0.5283262133598328,-0.003370351390913129
21,21-face-431,face,431,0.5483511686325073,0.5388376712799072,-0.009146151132881641
21,21-face-432,face,432,0.5549439787864685,0.5125203728675842,-0.009570696391165257
21,21-face-433,face,433,0.5960691571235657,0.48999351263046265,0.022150224074721336
21,21-face-434,face,434,0.5723950266838074,0.5118401646614075,-0.0004777926078531891
21,21-face-435,face,435,0.6073417067527771,0.4959855079650879,0.04332125931978226
21,21-face-436,face,436,0.5460879802703857,0.4973961412906647,-0.014880731701850891
21,21-face-437,face,437,0.49821987748146057,0.4522268772125244,-0.018705515190958977
21,21-face-438,face,438,0.49879467487335205,0.47369110584259033,-0.044676773250103
21,21-face-439,face,439,0.5070550441741943,0.4753701090812683,-0.034571051597595215
21,21-face-440,face,440,0.49218711256980896,0.46903082728385925,-0.05094677582383156
21,21-face-441,face,441,0.5026512742042542,0.417176216840744,0.0042507764883339405
21,21-face-442,face,442,0.5213485360145569,0.40995630621910095,0.0010539463255554438
21,21-face-443,face,443,0.5380577445030212,0.4074060916900635,-0.0003426473413128406
21,21-face-444,face,444,0.5521174073219299,0.40814560651779175,0.0017792851431295276
21,21-face-445,face,445,0.5620340704917908,0.41161227226257324,0.006656153593212366
21,21-face-446,face,446,0.5690861940383911,0.42620691657066345,0.01958310231566429
21,21-face-447,face,447,0.609706461429596,0.444644957780838,0.057405974715948105
21,21-face-448,face,448,0.5612738132476807,0.43786588311195374,0.01002100296318531
21,21-face-449,face,449,0.549647867679596,0.4408647418022156,0.004800535272806883
21,21-face-450,face,450,0.5341283679008484,0.44202354550361633,0.0021422419231384993
21,21-face-451,face,451,0.5192126035690308,0.44130998849868774,0.002119546988978982
21,21-face-452,face,452,0.5074738264083862,0.43948137760162354,0.0040613580495119095
21,21-face-453,face,453,0.49929681420326233,0.43737995624542236,0.004776389803737402
21,21-face-454,face,454,0.6144410371780396,0.4459177255630493,0.09758134186267853
21,21-face-455,face,455,0.5073416233062744,0.47775086760520935,-0.029712218791246414
21,21-face-456,face,456,0.4893948435783386,0.4543437361717224,-0.033479709178209305
21,21-face-457,face,457,0.48985087871551514,0.47476086020469666,-0.05200755596160889
21,21-face-458,face,458,0.48506826162338257,0.4793769419193268,-0.04790500923991203
21,21-face-459,face,459,0.4906652867794037,0.4762037694454193,-0.047195736318826675
21,21-face-460,face,460,0.5048134922981262,0.4805770516395569,-0.026217013597488403
21,21-face-461,face,461,0.4825824797153473,0.4802144467830658,-0.0506184957921505
21,21-face-462,face,462,0.48245224356651306,0.4822196662425995,-0.0387551374733448
21,21-face-463,face,463,0.49894338846206665,0.43146759271621704,0.011406212113797665
21,21-face-464,face,464,0.4927560091018677,0.4334685802459717,0.005609845742583275
21,21-face-465,face,465,0.4889093041419983,0.4348002076148987,-0.001583552686497569
21,21-face-466,face,466,0.5524551272392273,0.42410725355148315,0.011245748028159142
21,21-face-467,face,467,0.5604135990142822,0.41918450593948364,0.011149082332849503
21,21-left_hand-0,left_hand,0,,,
21,21-left_hand-1,left_hand,1,,,
21,21-left_hand-2,left_hand,2,,,
21,21-left_hand-3,left_hand,3,,,
21,21-left_hand-4,left_hand,4,,,
21,21-left_hand-5,left_hand,5,,,
21,21-left_hand-6,left_hand,6,,,
21,21-left_hand-7,left_hand,7,,,
21,21-left_hand-8,left_hand,8,,,
21,21-left_hand-9,left_hand,9,,,
21,21-left_hand-10,left_hand,10,,,
21,21-left_hand-11,left_hand,11,,,
21,21-left_hand-12,left_hand,12,,,
21,21-left_hand-13,left_hand,13,,,
21,21-left_hand-14,left_hand,14,,,
21,21-left_hand-15,left_hand,15,,,
21,21-left_hand-16,left_hand,16,,,
21,21-left_hand-17,left_hand,17,,,
21,21-left_hand-18,left_hand,18,,,
21,21-left_hand-19,left_hand,19,,,
21,21-left_hand-20,left_hand,20,,,
21,21-pose-0,pose,0,0.48921868205070496,0.5067617893218994,-0.9022573828697205
21,21-pose-1,pose,1,0.5147525072097778,0.46075600385665894,-0.8779271245002747
21,21-pose-2,pose,2,0.5357661843299866,0.45882275700569153,-0.8781571388244629
